"HolderAddress","Quantity","PendingBalanceUpdate"
"0xb6da5c72fa3cf02c4326f685adacf50d4f55b746","1","No"
"0xb702488a6c08e34c6e3274367392fc75b1321346","1","No"
"0xbfffc9975aa459b229a2ad31c9a021d291359b3d","1","No"
"0xbc8867ac24ea5ae452204396875342466d28af69","1","No"
"0x802b327a17457dac8d0570d129035f596dc583ec","1","No"
"0x004209c7387ffeeb77f33240a3c55bf7b4cdc23e","1","No"
"0x5853b151a3a4b6e3769a0516db4ef76dcb8ae401","1","No"
"0xdf35ab11698d61891f81126b6e391dd6e43db5bd","1","No"
"0x6ca74a835e27aafde7e901dceb25f376409818f0","1","No"
"0xa4b6abc265d3e5ba4050b44a446553ab908b4cc0","1","No"
"0x7029bfa9a85ebf4653945be520dc3b7f1181f4af","1","No"
"0xc4a5bc7e3690ab20f8fcebfa5dd04b858c423c79","1","No"
"0x7ed146305a97e37f21d112d32eaabe9aab8f9636","1","No"
"0xd21bf575fb36ae45370655c79886b37173b11a41","1","No"
"0x8679bcf9cb019d1b05b89dca59d657b25d032c0f","1","No"
"0x1cf98210f34cb989be9694de2091ca35dba9d928","1","No"
"0x382cab376440f92d4943f8b47dd45645cf98be0c","1","No"
"0xba3da694d72d12eebaf343e4f7277ee109d78686","1","No"
"0x3904b0dd0373e8b470f3482be089f757ec6aa6b7","1","No"
"0x01f0729390c53a01a6c1afc36c3804cc1c3eaead","1","No"
"0xdb54739c4832d8e2b68b845098336cb3b25c6d99","1","No"
"0xdf146838df8b9f450122bbc4cb2570357e222c17","1","No"
"0x852169fa4aedc595f22ad5514bb74bdfea073b9c","1","No"
"0xd3de6d39b49110c9d5042410b072048ff2c170ed","1","No"
"0x4cf8be01027ad66c4939181a5b8c5b2b281771f0","1","No"
"0xb02617e9ea646c5bd2a82c5c5fb417e3255a4876","1","No"
"0x8f6da831710a8d30de1111aaf28c697aaf5056dd","1","No"
"0x4fecce1be339db44a4fd36f2fef18c6401ac2f8b","1","No"
"0xb3c907670200ba46575cdadd8f6ab553d9c04734","1","No"
"0x7e91e9e7071f8b9b7e7190f80f0129308a81d9da","1","No"
"0xcae1776fc92207ad387d9922b72a3679a6bf24e2","1","No"
"0x954054abdbdead4f4bc6d857fb6925fbd744437e","1","No"
"0x387c15a2f8c008ac737061d078b6195cedb9c4cb","1","No"
"0x58117cd74c97ff72a912ab21cebb351dd5eafd9c","1","No"
"0xf8713e8853318acab12b5e8611df8a23fc4200f7","1","No"
"0xcbe3b686c1c8037892211b37f51d1d04d1bebb51","1","No"
"0x13fcb7b29f135d3740ca8c6e3f775df6994a3d8e","1","No"
"0xdfb92efe4c43a70d006c48eab83c30ed5f692e5a","1","No"
"0x95ae952b0fcbefd6c1013142420641d3c8143b3d","1","No"
"0x6376ba69ade23d5ab1e307250ff277d54163d2d6","1","No"
"0x70cc711c52d00d7229b89271e885b1716903c649","1","No"
"0x8dbd268e96530045d9ad3c95333cc73b2f03780f","1","No"
"0x97a1ca841b4792068932d4224681f6f6fa22c549","1","No"
"0xfdff46b667cca212488be0c37f814dc12592a7bf","1","No"
"0x3ed73fc1f8e99afcb227ee919a0fa4baa3c676b4","1","No"
"0x44150a08bc3f296b227c28388989bcdf5bc9b954","1","No"
"0x73e6562683118fea6ce27f0ded36d1406a9bf6d4","1","No"
"0x06dae1e05d437c8ce8834407b62c7a4154ba9d34","1","No"
"0x243119dbef6acffe4420c2b49f7a3ec2f8f870f5","1","No"
"0x97c91648eed7e05b1f84a4659e26398ceda3dae9","1","No"
"0x9674008aff5c785baaed9e795e6417dcf0268229","1","No"
"0x1174a86aef9f09a96876c4486dad05bee6729961","1","No"
"0x157eef4d080b393035765d09f3609847eb839829","1","No"
"0x4676326c81e14045979c5f8b7caed52351af5947","1","No"
"0xc3f86b0181e7e2bdf8224271839f8ddac56574f0","1","No"
"0xe0b47475a041219779c7798b53cd24a53ada54a3","1","No"
"0xbdbc9751d73f29cfddb285eba08ffdb7b3395dfe","1","No"
"0x7166960f80a30987c5bf529bbb267f8b84066e5c","1","No"
"0xbf09a70a0166d52cc9af514e9ea658b8399c814f","1","No"
"0xa9821681fef27ed817df77e476dddaf0adac4443","1","No"
"0xdf06a761d286c0ae835173236e1f12f1379e4977","1","No"
"0x7379e6927ebece670cba86d31c9efb8cee11daed","1","No"
"0xd9387216f0304cbf3ce8428388dd48b6d16c6e17","1","No"
"0x41adb22e42779606e626f1cd14c72292c8342705","1","No"
"0xe5c80a7963c0d8f4ab9c0bb8d854e47594cf9394","1","No"
"0x8c85f4b81e6e43a81d4ff42e7bdfc8e4d34cb369","1","No"
"0x5dca7bad26550b04a2d6911ba64bb7e7bdd67787","1","No"
"0xf0d65d474ded5379fbdd8cbf97bfc5017fb14e24","1","No"
"0x48190c210b783829f529ce1f0daa3d01d41b2864","1","No"
"0xcec771b3ab9204c4eb0b731111658e7c8ba539cf","1","No"
"0x97fd87cc32ed4ccee07b17e1159e9aca85b223ab","1","No"
"0x176578bf964b1c41bf715ff296065f113ce99298","1","No"
"0x7ca38bac0a7c2d603e0d877f2c16e6792d7e9ee5","1","No"
"0x54000ee7129661e2504cd8ef6af085d074d8330b","1","No"
"0x240bcfa86a74e5145eac4ff94b020e73651f7015","1","No"
"0x18246b02f65d1bc97e7b33b56afd5ef680bf9c07","1","No"
"0xe6e15e8906a89b2434f509971ab350a4397349d9","1","No"
"0xd0fdb86bf55c4fcfba3383abcc7c2f3dd6944627","1","No"
"0xa52f47cd4a93ae311cae7cda7d973df4b47c58f0","1","No"
"0xcab5b71ef27aa7427ec7a87d95ffc0e7e3434565","1","No"
"0xf847e9d51989033b691b8be943f8e9e268f99b9e","1","No"
"0xe925e176846a8dbfec1ffcdd1ead58345680a427","1","No"
"0xb1eb72fc8e2c35b63d5c4ccc863f226701de6d48","1","No"
"0x639e2ea573935f7dc62effd6314269b82e6fa9a2","1","No"
"0x43a66d39c830174ad5d06a68e2fe21e748dea8b3","1","No"
"0xafc68fea4556ce538a27804ae82f7e601df38bfc","1","No"
"0xc7a964d9c711553fb534d113e52948b813730396","1","No"
"0xe82d25c814dd6526f07201522faf8b4dcfdf82bc","1","No"
"0x5e4db3f9811974246080cc663726e465de27cdc3","1","No"
"0x8390e3f92b24cfd8682111329cf25b86aba76cf3","1","No"
"0xefa80a25527fcdde37058aad50983f5c5f72039c","1","No"
"0xe3af998ba2c3825c8d03cf564baf349494d8088b","1","No"
"0x842f82b1fa2dedc9d6826a69c1049e6bcfca75e3","1","No"
"0x3550e4b91dcd11f84ca3269d386d33746c460611","1","No"
"0x2c8691ab641b0cf2c3e28c460f11c348a9961101","1","No"
"0x04ed5c0b70b049575497ebe7f4c5badbbcc17ba6","1","No"
"0xca40f3fbce29035b6fe8dd7adefde310f02a9c96","1","No"
"0x8b694da611dbd24a06f616f256560170d162e35f","1","No"
"0xc92629bdbac2acfd3bf4e430e70f4516008dfbc0","1","No"
"0x936441021521f11ec00d915f115aeeb852d410ad","1","No"
"0xb3c4e2709d57a9ac0e80c8f1f091ac921d66197a","1","No"
"0x2e51bc1c538af2af9d41a20516330219a761a64b","1","No"
"0xfbf8d6c0280294259b9d1114ec663d0b9e8d7d4f","1","No"
"0x9c9734d6ca5efbcdc4f1fea4de0764984bc8f89a","1","No"
"0x7a6cbd7a4562021fbdc0ac328c6c572fd703087a","1","No"
"0x371c743cfb0f7277bdb31571f521be7ce05c1890","1","No"
"0xfea8ee08f2d043181260d8d0e113a2734fb68470","1","No"
"0x6db0d70c52b38fe480a37611718ed4a8b9e43f00","1","No"
"0xd967aa94430f26e9a24b0d8204f4500155b475b9","1","No"
"0x284c5eeba11fd1aafc011e7d78e90e7ba703d285","1","No"
"0x7bb5c8621a535c1cb5a0fbf0216147976228e485","1","No"
"0xf8926a177273202755f9fa930c96285e612375ac","1","No"
"0xc3ae032ab2edee66dbc9e618b8922a0d5a589f9a","1","No"
"0x0cbebd66dbc36c207c07b295aaf7fcb9c48cf2ca","1","No"
"0x86a3b206b5fff0212dd1df0e8f83af889ca37a19","1","No"
"0x996c916dea21f534f940121ea591d72005e37c34","1","No"
"0x0944fa762ff734cf2b470460a373487783e49677","1","No"
"0xcf217ad74d735b020f3628308d0232e886a9fdb6","1","No"
"0xd656ad2e105fce8052f2c2af81cb4059a50403a4","1","No"
"0x1b2e7503a3da1f16c11be33d35640e379c80b94a","1","No"
"0xd781b34cbce3c73f815d4a3b887c045e97bc2537","1","No"
"0x3f62e4c7c23f540445534a9ce62e7b9be45333af","1","No"
"0x3df82766da3f459194dceb2a14962212f1ac3b1a","1","No"
"0x1fbe7279da134c53fa521f5ee65891948e775e17","1","No"
"0x25cc09f1600ddbe8d692004eaa6ea4405ade9f35","1","No"
"0xa9e6700538b0279eca585c9d4155848c39868871","1","No"
"0xbb49cc8363d05cd1a1f79b4c90655b6cdca64af9","1","No"
"0xc6c5a204f6d853afd02ac7ef52d991bfcd5d31ca","1","No"
"0xb41e31a4ddc1c3ed12ee1ade86f01ff1e3f9fb27","1","No"
"0x3f3aa7c765e26adaa9f62705e186e907cc5b52fb","1","No"
"0xa9cfc982a66d0134fee2539cfd633559fb5cf9a0","1","No"
