owner,tickLower,tickUpper,netMarginDeposited pre Rewards,netMarginDeposited,realizedPnL,seized for rPnL,balance after rPnL,unrealizedPnL,seized uPnL,final rpnl settlement,upnl settlement,takeHome
0x91c27b75fcc4a31d2ec786f1dc2a211615a37338,-35280,-10980,0.041875,0.041875,-0.06745168605,0.041875,0,0.03065469899,0,0,0.005463964794,0.005463964794
0xecf35f1cf18858070b319020b1271bf0dfc1bae1,-25680,-10980,0.8,0.8,-1.373919253,0.8,0,0.6244036823,0,0,0.1112951635,0.1112951635
0xd0dbc52c2039aa16cd033bc801df09e4889c5a21,-25680,-10980,1.1,1.1,-1.365757357,1.1,0,0.6206943535,0,0,0.1106340041,0.1106340041
0x7ee83ca5f614a39006f3cca4e138bb562b615225,-25260,0,3.521752,3.521752,-6.781027873,3.521752,0,3.082286057,0,0,0.5493938304,0.5493938304
0x72b44c4ff5bcb581db4af495b670b4646cf6dc47,-26400,-6960,2.205142,2.205142,-6.04419813,2.205142,0,2.74412433,0,0,0.4891190983,0.4891190983
0xb17566224a92293104cd77c73c851c992ed1bd07,-36900,0,2.09344,2.09344,-4.32227902,2.09344,0,1.969787587,0,0,0.3510995176,0.3510995176
0x706c353117ae0f53575010e2580ad9c1114f6baa,-25680,0,8.118101,8.118101,-19.50161865,8.118101,0,8.896798353,0,0,1.585786016,1.585786016
0xab121bf5fcdca17e7a1835de39e5d0155b0dc509,-25680,-6960,0.5,0.5,-1.066239686,0.5,0,0.4680308356,0,0,0.0834229039,0.0834229039
0xf2d56db694614daff2911298291507d8125abd4f,-29940,0,1.3,1.3,-2.659543771,1.3,0,1.16646603,0,0,0.2079136162,0.2079136162
0xcbd5323ea6d8ee13840926bd4423079dc1ace7a7,-26400,-6960,0.5,0.5,-1.045045954,0.5,0,0.4583532777,0,0,0.08169795349,0.08169795349
0x4d04064705d16cc7b072f0dbdbb386673dbbd3e0,-26400,0,20,20,-36.97641228,20,0,16.93042255,0,0,3.017717864,3.017717864
0x9b126176b5f2fc7bf51c27e68e2b42d9ea29b8ab,-25680,0,1.1,1.1,-1.432950925,1.1,0,0.6561065053,0,0,0.1169459484,0.1169459484
0x9d471a197464e4cc4e121f27976673dbf525bf56,-25680,0,12.393037,12.393037,-23.1476688,12.393037,0,10.59864355,0,0,1.889126859,1.889126859
0x06fdff35cce30f15a6b61ed0ed599cab93f6914b,-26400,0,1.5,1.5,-2.726215846,1.5,0,1.248358882,0,0,0.2225103885,0.2225103885
0xb861be04c247ad2b6b505f573b2e1da1882fa20c,-25680,0,8.296944,8.296944,-15.67987413,8.296944,0,7.182958176,0,0,1.280307159,1.280307159
0x759e1c748e4145d60130ba8e900c33313e49cb84,-25680,0,8.447423,8.447423,-15.9317174,8.447423,0,7.301360432,0,0,1.301411453,1.301411453
0xb5bc4e39cf2c815c3728ec1559cca60a57572293,-26400,0,2.1,2.1,-3.902611818,2.1,0,1.788529777,0,0,0.3187917042,0.3187917042
0x2908e27bdcfebbd322638dcfda068ea0f6a32d3c,-26400,0,2.267442,2.267442,-4.225362446,2.267442,0,1.936765571,0,0,0.3452135967,0.3452135967
0x9444794767e898025f4450c0be0f45ab16799e0e,-27060,-6960,6.1,6.1,-11.52940551,6.1,0,5.284695912,0,0,0.9419564817,0.9419564817
0x04d26b9ce59a55c9c75f9e6cb978914d35237648,-25680,-10980,2.46,2.46,-6.601460303,2.46,0,3.026142964,0,0,0.5393867551,0.5393867551
0x25131546ab81bc2f8d4a2945f8c8b32cf97fb8bb,-27060,0,1,1,-0.2673765806,0.2673765806,0.7326234194,0.1225973074,0,0,0.021852029,0.7544754484
0xe58dc737ebb63e5ac50e7dd48383b73570de9fe5,-39480,-6960,1,1,-0.0000699,0.0000699,0.9999301,0.000032,0,0,5.70E-06,0.9999358038
0x8ed24809cbb5eef3c862419d3c8d4adf2675d35c,-31800,0,0.133334,0.133334,-0.2489126954,0.133334,0,0.114150236,0,0,0.02034640337,0.02034640337
0x89d0cade40d40981f0c08b2c9eec5d68eb4d5e15,-29940,0,0.02733,0.02733,-0.0510573059,0.02733,0,0.02341464944,0,0,0.004173481535,0.004173481535
0x039f9bbac14f297aa41d57e8ee6d271229d79acb,-34020,0,0.011,0.011,-0.01939111661,0.011,0,0.008892678358,0,0,0.001585051658,0.001585051658
0xdba095af77ec9b36bcf20ac2e0d45deaae3683ba,-34020,0,1.12,1.12,-2.084545048,1.12,0,0.9559629312,0,0,0.1703930546,0.1703930546
0x8ed24809cbb5eef3c862419d3c8d4adf2675d35c,-29940,23040,0.017544,0.017544,-0.005390862724,0.005390862724,0.01215313728,0.002472225259,0,0,0.0004406551759,0.01259379245
0x01c5063f21def1ea78728303fb07c31b0375a2b1,-29940,23040,0.220265,0.220265,-0.06738578623,0.06738578623,0.1528792138,0.03090281664,0,0,0.00550818986,0.1583874036
0x75457c99de8dfc56e8a448993c4728e9ca01b184,-25680,0,8.474577,8.474577,-15.8899217,8.474577,0,7.287651535,0,0,1.298967947,1.298967947
0x338dc6c2056c1f0e45dd6dbb52b7eb688c6e8dbe,-26400,0,2.1,2.1,-4.43971069,2.1,0,1.938841595,0,0,0.345583632,0.345583632
0x38a3dc7ec6cd333d87b3c3b31254029f5ee7b7b7,-25680,0,0.012027,0.012027,-0.02572037885,0.012027,0,0.01123119068,0,0,0.00200187353,0.00200187353
0xd9a627b90f71f07fadde60063dc10bb97649d626,-29940,0,0.3,0.3,-0.598997926,0.3,0,0.2615610687,0,0,0.04662125279,0.04662125279
0xdec3e7df718c5bc7a8ed8e33850c3b25160c81f9,-27060,0,1,1,-2.131794628,1,0,0.9308802217,0,0,0.1659222542,0.1659222542
0x0d625ad69c306a679f9811da8e845346dce4adbe,-27060,0,1.1,1.1,-2.150607827,1.1,0,0.9390938708,0,0,0.1673862741,0.1673862741
0xe2d90657acfb4a168c143b618ba9c2c9a9e8511e,-25680,0,1.3,1.3,-2.572041798,1.3,0,1.123119083,0,0,0.2001873556,0.2001873556
0xa6e87a8d2c21dba2256f053b5d326573e222f150,-29940,0,1.1,1.1,-1.796993781,1.1,0,0.7846832065,0,0,0.1398637584,0.1398637584
0x81d103ce03e478022cd41c2b38ac3e0e8406c71a,-25680,0,2,2,-2.572041801,2,0,1.123119083,0,0,0.2001873556,0.2001873556
0x8db22c641ea34e5f3b8817923d71833c05d4ea4a,-29940,0,1,1,-0.2395991704,0.2395991704,0.7604008296,0.1046244274,0,0,0.0186485011,0.7790493307
0x21164c3521c99c781d4564a406b7258037fd1b00,-27060,0,1.5,1.5,-2.821497146,1.5,0,1.232047352,0,0,0.2196029835,0.2196029835
0x1ae3f4e14f5885293451b33cbc964c6dcfdafde9,-27060,0,1.5,1.5,-3.134996832,1.5,0,1.368941503,0,0,0.2440033151,0.2440033151
0x5d7920053716d032872fa7193e12627f004ae7dc,-26400,0,1,1,-1.480098636,1,0,0.6463063792,0,0,0.1151991511,0.1151991511
0x3c198be5a9198022d3f5675958dc8cec296937b8,-25680,0,0.906345,0.906345,-1.929031351,0.906345,0,0.8423393124,0,0,0.1501405168,0.1501405168
0x94ae97dfc1f8fb95f807ee6897a2d6142148817c,-25680,0,8.112981,8.112981,-17.36125596,8.112981,0,7.581053812,0,0,1.351264651,1.351264651
0x1dbb02cbb6b8b292f101b7898faaa185533c9861,-27060,0,3.020409,3.020409,-0.8546431562,0.8546431562,2.165765844,0.3918464505,0,0,0.06984362204,2.235609466
0xd90e9a8e8d4cad948f509e4665376ac69b3a2306,-27060,-10980,0.001,0.001,-0.002460271798,0.001,0,0.001131357733,0,0,0.0002016558318,0.0002016558318
0x5f474db907e6879d01be4a737d63a8e8b1049c17,-30420,-6960,0.0001,0.0001,-0.0000805,0.0000805,0.0000195,0.000037,0,0,6.59E-06,2.61E-05
0x1a168e5ae2e0db9edcbb701512ffebd6acbe8200,-28320,0,1.36675,1.36675,-2.588330511,1.36675,0,1.190640552,0,0,0.2122225392,0.2122225392
0xe4fd11e0297a0cf96aa87b2b268648fb69882939,-27060,0,0.279478,0.279478,-0.5301165756,0.279478,0,0.243875048,0,0,0.04346885535,0.04346885535
0xc84527abce0b2bed0488116a4933ba09b696288e,-35580,0,1,1,-1.886063634,1,0,0.8676667326,0,0,0.154654935,0.154654935
0x155625feacdb8127e1c34505aa2cf8c6ccb27c35,-25680,0,1.43185,1.43185,-2.710124293,1.43185,0,1.246768485,0,0,0.2222269124,0.2222269124
0x7f735b29092f3c43c17eb0e68cb6faa7880de473,-34020,0,2.531646,2.531646,-4.794148073,2.531646,0,2.205504937,0,0,0.3931143259,0.3931143259
0x7f71c389c0be91e5c1e325386f5ed768168591eb,-27060,0,2.7931,2.7931,-5.285283328,2.7931,0,2.431447421,0,0,0.4333868393,0.4333868393
0x23b47c0efdb75a07b0da80a1c6aef7c54567cb3b,-30900,0,0.000528,0.000528,-0.0009960922605,0.000528,0,0.0004582809703,0,0,8.17E-05,8.17E-05
0x031147d7fe0f77adcaa02f9faa1f561d81fdfd6e,-30900,0,0.000528,0.000528,-0.0009960922605,0.000528,0,0.0004582809703,0,0,8.17E-05,8.17E-05
0xeb351e4a785ca59ab9b913673ef061df78da453e,-30900,0,0.000528,0.000528,-0.0009960922605,0.000528,0,0.0004582809703,0,0,8.17E-05,8.17E-05
0x6ceab1f978448cfc925321df02e04b7a2bba770c,-30900,0,0.000528,0.000528,-0.0009960922605,0.000528,0,0.0004582809703,0,0,8.17E-05,8.17E-05
0x05b45c6ac67cc9a8ec4e4138260742fe1f747863,-26400,0,2.8268,2.8268,-5.346256949,2.8268,0,2.4596998,0,0,0.438422609,0.438422609
0x6ceab1f978448cfc925321df02e04b7a2bba770c,-29460,0,0.02992,0.02992,-0.05640886901,0.02992,0,0.02595465916,0,0,0.004626218771,0.004626218771
0xeb351e4a785ca59ab9b913673ef061df78da453e,-29460,0,0.02992,0.02992,-0.05640886901,0.02992,0,0.02595465916,0,0,0.004626218771,0.004626218771
0x23b47c0efdb75a07b0da80a1c6aef7c54567cb3b,-29460,0,0.02992,0.02992,-0.05640886901,0.02992,0,0.02595465916,0,0,0.004626218771,0.004626218771
0x031147d7fe0f77adcaa02f9faa1f561d81fdfd6e,-29460,0,0.02992,0.02992,-0.05640886901,0.02992,0,0.02595465916,0,0,0.004626218771,0.004626218771
0x4490198f48bcf577b6f30d11da4db6d398e94eaf,-45960,0,2.586822,2.586822,-4.357838223,2.586822,0,2.005277812,0,0,0.3574253777,0.3574253777
0x012b43cf70e1a0aa4e04cce949ec4eb2e1c869cb,-25680,0,1.449696,1.449696,-2.707743498,1.449696,0,1.245979701,0,0,0.2220863177,0.2220863177
0x1a613a984568334a61670f47ea14e081d56a0f91,-36900,0,1.2451,1.2451,-2.325344236,1.2451,0,1.070017051,0,0,0.190722326,0.190722326
0xb71f358fa3c2c722cd253599560b1d1b77e4bca2,-40920,0,1.252,1.252,-2.248496996,1.252,0,1.034655469,0,0,0.1844193955,0.1844193955
0xb9e77b984448e722909678bfb4ef0ccaeb646870,-27060,0,3.4,3.4,-5.808704408,3.4,0,2.672900047,0,0,0.4764239166,0.4764239166
0xb9e77b984448e722909678bfb4ef0ccaeb646870,-25680,0,1,1,-0.5415487037,0.5415487037,0.4584512963,0.24919594,0,0,0.04441726351,0.5028685598
0x1b0ccfd200091bdd4100d01809ea476a1c6c7dca,-25680,0,20.578324,20.578324,-38.54749505,20.578324,0,17.73925579,0,0,3.16188618,3.16188618
0xfe13cd3ef6165457fe773f22722eee8b72b9bf39,-26400,0,19.097436,19.097436,-35.80553209,19.097436,0,16.47742596,0,0,2.936974699,2.936974699
0x4504364807d5ebe1bc93da58a560e4b27c38aebb,-36900,0,1.2446,1.2446,-2.324661983,1.2446,0,1.069791243,0,0,0.1906820775,0.1906820775
0x41588e6bde3ce9b691038923420c0490be24bd4a,-36900,0,1.2386,1.2386,-2.32466192,1.2386,0,1.069791243,0,0,0.1906820775,0.1906820775
0x6ffd890dffab84772b3e99681847e8c93f095534,-26400,0,16.781482,16.781482,-31.46337962,16.781482,0,14.4792013,0,0,2.580806491,2.580806491
0xf3d015243a2ced260399daa6fb17ee439c2bfb94,-40920,0,1.2531,1.2531,-2.247837251,1.2531,0,1.034437123,0,0,0.184380477,0.184380477
0xc429fc4904f8cbeede8b115ffc4137b7ed4b71ca,-40920,0,1.2522,1.2522,-2.247837288,1.2522,0,1.034437123,0,0,0.184380477,0.184380477
0x0fc9e86eca2eff7cd9eb10acde74fdec24436448,-40920,0,1.2521,1.2521,-2.247837292,1.2521,0,1.034437123,0,0,0.184380477,0.184380477
0x10d854371dcf0acfc50e61b524b2dfc3554f3250,-25680,0,3,3,-5.413897972,3,0,2.491433518,0,0,0.4440789007,0.4440789007
0x3cc4035e158bdd081cf16f6461a37a75b93afc40,-25680,0,1.5,1.5,-2.706948998,1.5,0,1.245716759,0,0,0.2220394503,0.2220394503
0x80e5efa77bd9dfcf349de3fbc8082da4546d17d3,-26400,0,18.549573,18.549573,-34.77835046,18.549573,0,16.00472501,0,0,2.852719383,2.852719383
0x27c60978641da3008afe57c423cd624a21252057,-45960,0,1.29199,1.29199,-2.175247822,1.29199,0,1.001114496,0,0,0.1784409745,0.1784409745
0x48c0d8b426cf49fb41a9c5e36aa4e1f8eb1274e8,-26400,0,19.062109,19.062109,-35.72881416,19.062109,0,16.44347333,0,0,2.930922903,2.930922903
0x5599bd4f5ab6a4e6943a24fadafb3fd73752e849,-39120,0,1.2347,1.2347,-2.279038209,1.2347,0,1.048881936,0,0,0.186955154,0.186955154
0xcd1c4b3b47eaee2dbd22a73c270d79289b64d535,-39120,0,1.2346,1.2346,-2.278369371,1.2346,0,1.048660483,0,0,0.1869156817,0.1869156817
0xd91e9f173c7a210125da1d16ff40df629b020cca,-39120,0,1.2346,1.2346,-2.278369371,1.2346,0,1.048660483,0,0,0.1869156817,0.1869156817
0xcb5b7a4231251b58a5c57100f7e6431dd0918d9c,-36900,0,1.2446,1.2446,-2.323297818,1.2446,0,1.069339609,0,0,0.1906015772,0.1906015772
0xb8abb96595a1a4bdf99dc9146313436a336d6ff9,-35580,0,1.99005,1.99005,-3.756672881,1.99005,0,1.730209287,0,0,0.3083965246,0.3083965246
0xa489f6af0ba57fc0cdbf3540e008b9bd2e9a308f,-39120,-10980,0.718,0.718,-1.342476224,0.718,0,0.6183037238,0,0,0.1102078928,0.1102078928
0xf2d56db694614daff2911298291507d8125abd4f,-27060,0,0.837989,0.837989,-1.579088878,0.837989,0,0.7272803168,0,0,0.129632134,0.129632134
0x6d91e8e9a8e692a2bacd89509b2b563a665b85b0,-39120,0,0.0569,0.0569,-0.01045593932,0.01045593932,0.04644406068,0.004815687685,0,0,0.0008583593653,0.04730242005
0x9f31ad26d3866fb97eb18fb6f3f67e37bfe6e4d2,-40920,-10980,0.001,0.001,-0.001741362813,0.001,0,0.0008020187564,0,0,0.0001429536871,0.0001429536871
0xfdde728b85517af682d3c8ccb698aab8e413e508,-39120,0,0.1216,0.1216,-0.2273030346,0.1216,0,0.1046888654,0,0,0.01865998668,0.01865998668
0xc0ebad673c157efb7810dea533715f862e99d57a,-39120,-10980,0.0116,0.0116,-0.008949841315,0.008949841315,0.002650158685,0.004122024743,0,0,0.0007347192703,0.003384877955
0x0c4a2b323ddd815b003a259f8a0c0d1df3df3256,-41760,-10980,0.011058,0.011058,-0.01979096042,0.011058,0,0.00911511452,0,0,0.001624699197,0.001624699197
0xfd8f60461105097885299a8b55d0c564cd7a89cf,-43800,0,0.0013,0.0013,-0.002197504495,0.0013,0,0.001012103744,0,0,0.0001803997236,0.0001803997236
0xb8abb96595a1a4bdf99dc9146313436a336d6ff9,-39120,0,0.973237,0.973237,-1.818424278,0.973237,0,0.8375109237,0,0,0.1492798935,0.1492798935
0x38ae74eff6937c60950dfc175e1c65179a6dc2f9,-42060,-10980,0.6705,0.6705,-1.199786371,0.6705,0,0.5525851168,0,0,0.0984940555,0.0984940555
0xf1d4a69647707eaca3fb49110ce08a7ab21cb639,-36900,-10980,0.0147,0.0147,-0.01116486947,0.01116486947,0.00353513053,0.005142199351,0,0,0.0009165575635,0.004451688093
0xb159094850ce8e3ee974159c67b68bbeea83a4e1,-39120,-10980,0.576924,0.576924,-1.073980979,0.576924,0,0.494642979,0,0,0.08816631419,0.08816631419
0x744718c1780d9290884a2c4d87eb9d19bee92600,-40800,-10980,0.2873,0.2873,-0.03487755668,0.03487755668,0.2524224433,0.01606485837,0,0,0.002863437693,0.255285881
0xf31cdc5b93aba6556b791016bc8da701c920d585,-27060,0,0.716967,0.716967,-1.357747855,0.716967,0,0.6254395401,0,0,0.1114797972,0.1114797972
0xf2d56db694614daff2911298291507d8125abd4f,-38040,0,1.216546,1.216546,-2.292650706,1.216546,0,1.056098249,0,0,0.1882414064,0.1882414064
0x5991f7500aa148fd76a3f128d20b1a96e3ec5249,-27060,0,0.008327,0.008327,-0.0157816198,0.008327,0,0.0072697254,0,0,0.001295772751,0.001295772751
0x508b5bab9fa2bc3ebb6238e762b52016d10c6a7f,-26400,0,2.81,2.81,-5.322787737,2.81,0,2.45191594,0,0,0.4370351957,0.4370351957
0x5991f7500aa148fd76a3f128d20b1a96e3ec5249,-36900,0,0.012255,0.012255,-0.02316492979,0.012255,0,0.01067081076,0,0,0.00190199011,0.00190199011
0x57103ff79cdd27482a23d8fd73d160f410e671d8,-25680,0,0.572,0.572,-1.078974683,0.572,0,0.4970243705,0,0,0.08859077895,0.08859077895
0xfd878028222db4435d45c55a6143bde6731625de,-27060,0,1.55,1.55,-2.893297017,1.55,0,1.332783012,0,0,0.2375583416,0.2375583416
0x9ce36d8a6cac5d995c9eac6ca2dded923bcc722e,-26400,-10980,0.0013,0.0013,-0.003140905713,0.0013,0,0.00144696931,0,0,0.0002579111728,0.0002579111728
0xdcb864d5639aefc3552556a1028d1a1ff69efe4e,-25680,0,1,1,-0.8085131026,0.8085131026,0.1914868974,0.3725315451,0,0,0.06640088841,0.2578877858
0x00e8d119efb38359f989149a680f0d7ba6763556,-26400,0,2.873564,2.873564,-5.318065689,2.873564,0,2.450358809,0,0,0.4367576491,0.4367576491
0x8c002ee0514f0bfef67ef37a72f6bcb80f203f7f,-25680,0,17.923977,17.923977,-33.0315175,17.923977,0,15.22089749,0,0,2.713008144,2.713008144
0x8c002ee0514f0bfef67ef37a72f6bcb80f203f7f,-26400,0,1.512969,1.512969,-2.791163284,1.512969,0,1.286165863,0,0,0.2292491926,0.2292491926
0xba9ae901884be95e9f9e4f555418fa29b034a720,-26400,0,1,1,-1.062987478,1,0,0.4898641313,0,0,0.08731452127,0.08731452127
0xb045ba9ff9facbf22cc6edf87f9514b5f865c189,-40920,0,1.2554,1.2554,-2.236634637,1.2554,0,1.030724387,0,0,0.1837187103,0.1837187103
0x8d55cae0c5f1c5fc6738f14eb8f72c2596acf63f,-46080,0,1.295,1.295,-2.162960103,1.295,0,0.9968544921,0,0,0.1776816615,0.1776816615
0x286187948a9b8c7f37a78c96ab051a185f1486fa,-27060,0,1,1,-1.260296597,1,0,0.5808393319,0,0,0.1035301525,0.1035301525
0xb2f2d6cac6221000a6c620b1579c74fc837b9f1b,-39120,6000,1064.1134,1064.1134,-1109.434207,1064.1134,0,511.5990435,0,0,91.18860254,91.18860254
0xa48372b62c5c0efa660a381df299c508162d0724,-34020,0,0.017544,0.017544,-0.03327459803,0.017544,0,0.01534408478,0,0,0.002734965333,0.002734965333
0x06e26ac874124d59e3c32451a4cab91c48d6b32a,-35580,0,2.463055,2.463055,-4.6751947,2.463055,0,2.155896332,0,0,0.3842719728,0.3842719728
0x4259ccbdd13541f18b8882f329858cd107255988,-34020,0,0.25,0.25,-0.4753514029,0.25,0,0.2192012127,0,0,0.0390709336,0.0390709336
0xf45fed92100e888c0d58faea6e7a0f29f73db128,-29940,0,1.010583,1.010583,-1.912463738,1.010583,0,0.8819041398,0,0,0.1571926435,0.1571926435
0x1645cc5c70d305f5f29a284121a3412ec4e3e861,-31800,0,0.002858,0.002858,-0.005418411155,0.002858,0,0.002498619519,0,0,0.0004453597502,0.0004453597502
0x028a1978c2be2bed845e637df20530dcff05b8de,-35280,0,0.000821,0.000821,-0.001556943395,0.000821,0,0.0007179612336,0,0,0.0001279710789,0.0001279710789
0x38a3dc7ec6cd333d87b3c3b31254029f5ee7b7b7,-26400,0,3.103632,3.103632,-5.891604631,3.103632,0,2.716825635,0,0,0.4842533154,0.4842533154
0xa42fc4ca35dbe3c9c529c6509445fe7664e22bb9,-40080,5100,1102.2353,1102.2353,-1244.154238,1102.2353,0,573.7231773,0,0,102.2617525,102.2617525
0x028a1978c2be2bed845e637df20530dcff05b8de,-36900,0,0.004135,0.004135,-0.00784605233,0.004135,0,0.003618090052,0,0,0.0006448967798,0.0006448967798
0xc1befac02bf729db045a90488a5db2c84a6b6774,-27060,0,0.000278,0.000278,-0.0005240485003,0.000278,0,0.0002416571527,0,0,4.31E-05,4.31E-05
0xa679bcba6d15fe7c377aedc10cb8718d5f67d3d5,-26400,0,2,2,-3.711748035,2,0,1.711617266,0,0,0.3050826395,0.3050826395
0xa48372b62c5c0efa660a381df299c508162d0724,-27060,0,0.001382,0.001382,-0.002620243279,0.001382,0,0.001208286122,0,0,0.0002153677266,0.0002153677266
0xbcf7e11e045c4bd495e79b8a3bee8119b7692da8,-27060,0,1,1,-0.2620243382,0.2620243382,0.7379756618,0.1208286172,0,0,0.02153677355,0.7595124354
0x991b9e5c1a52cc941804d2ad9b92447be92b243d,-35580,12000,1087.1642,1087.1642,-705.1452086,705.1452086,382.0189914,325.1671997,0,0,57.95855741,439.9775488
0x1645cc5c70d305f5f29a284121a3412ec4e3e861,-32940,0,0.13,0.13,-0.241138079,0.13,0,0.1111972299,0,0,0.01982005269,0.01982005269
0x028a1978c2be2bed845e637df20530dcff05b8de,-34020,0,0.00025,0.00025,-0.0004753513227,0.00025,0,0.0002192011753,0,0,3.91E-05,3.91E-05
0x4259ccbdd13541f18b8882f329858cd107255988,-29940,0,1.319262,1.319262,-2.503224785,1.319262,0,1.15432479,0,0,0.2057495334,0.2057495334
0x13914372427e54d94d798b55f82a15323f040edd,-25680,0,1.732,1.732,-3.284239668,1.732,0,1.514478157,0,0,0.2699441066,0.2699441066
0xee66527abd321220c483c4f38aa5180638df112e,-26400,0,1.676446,1.676446,-3.181498316,1.676446,0,1.467100514,0,0,0.2614994054,0.2614994054
0x1645cc5c70d305f5f29a284121a3412ec4e3e861,-31380,0,0.003367,0.003367,-0.006380575708,0.003367,0,0.002942307357,0,0,0.0005244437016,0.0005244437016
0xa48372b62c5c0efa660a381df299c508162d0724,-35580,0,0.17295,0.17295,-0.3281986679,0.17295,0,0.1513439225,0,0,0.02697589249,0.02697589249
0x997b86481ea10a414ac34acbcf1e3030274a618d,-47100,0,0.01,0.01,-0.0004293381487,0.0004293381487,0.009570661851,0.0001979828865,0,0,3.53E-05,0.009605950781
0x4b0ac4f18805d92d7e1f55f8f3fa6418d1af6536,-26400,0,2.869403,2.869403,-6.063743873,2.869403,0,2.796569842,0,0,0.4984671082,0.4984671082
0xc84527abce0b2bed0488116a4933ba09b696288e,-29940,0,1,1,-1.95579317,1,0,0.902106953,0,0,0.1607936399,0.1607936399
0xdef932a7d4a9b6204eb5648894737d4db355df69,-45960,0,9.58231,9.58231,-16.82797824,9.58231,0,7.762514491,0,0,1.383608624,1.383608624
0xf389602c245771209788d93bca716cd1fcaf53f1,-27060,0,1,1,-1.308580034,1,0,0.6036299388,0,0,0.1075924032,0.1075924032
0x7b5f9224564a186582cd736a6a0cf0b6ada516ae,-27060,0,0.054201,0.054201,-0.05234320111,0.05234320111,0.00185779889,0.02414519745,0,0,0.00430369611,0.006161495
0x508b5bab9fa2bc3ebb6238e762b52016d10c6a7f,-25680,0,1.17,1.17,-2.254553267,1.17,0,1.039994357,0,0,0.1853710113,0.1853710113
0x8b20a2439acc43a5ed3b361231b5ff1b7536a163,-25680,0,1.377411,1.377411,-2.683991984,1.377411,0,1.23808852,0,0,0.2206797753,0.2206797753
0x08688818338fafdbc928158d675955510102c69e,-27060,0,1,1,-0.2617160067,0.2617160067,0.7382839933,0.1207259878,0,0,0.02151848065,0.7598024739
0xb3f1a7297b1c2c8012bcde3578a9b38d67a75ef9,-27060,0,1,1,-0.2617160067,0.2617160067,0.7382839933,0.1207259878,0,0,0.02151848065,0.7598024739
0x46031cb4163d71c4ed51056bba7146689e2b9aef,-25680,0,0.139735,0.139735,-0.2710831902,0.139735,0,0.1250469404,0,0,0.02228865728,0.02228865728
0xb3f1a7297b1c2c8012bcde3578a9b38d67a75ef9,-26400,0,1,1,-1.588877275,1,0,0.7329271939,0,0,0.1306386465,0.1306386465
0x7b5f9224564a186582cd736a6a0cf0b6ada516ae,-25680,0,0.055866,0.055866,-0.05367983954,0.05367983954,0.00218616046,0.02476177034,0,0,0.004413595495,0.006599755955
0xf1eee8db092410a8f89d32f13040c146155ae3fb,-25680,0,1.140842,1.140842,-2.21321979,1.140842,0,1.020927793,0,0,0.1819725426,0.1819725426
0x08688818338fafdbc928158d675955510102c69e,-26400,0,1,1,-1.933134018,1,0,0.891728086,0,0,0.1589436865,0.1589436865
0xfd878028222db4435d45c55a6143bde6731625de,-26400,0,1.4,1.4,-2.701091367,1.4,0,1.24597623,0,0,0.2220856991,0.2220856991
0x87209c584b2542ffaa7e1b413e834058163deeb0,-25680,0,1,1,-0.01878794388,0.01878794388,0.9812120561,0.008666619635,0,0,0.001544758426,0.9827568145
0xfd878028222db4435d45c55a6143bde6731625de,-25680,0,1.29,1.29,-2.496112545,1.29,0,1.151422324,0,0,0.2052321911,0.2052321911
0x46031cb4163d71c4ed51056bba7146689e2b9aef,-25260,0,0.30692,0.30692,-0.5953170204,0.30692,0,0.2746115387,0,0,0.04894739889,0.04894739889
0xa7a85623db428c9bdf92e0c9269d4f5b5fca78a8,-69060,0,3.386176,3.386176,0.00000668,0,3.386178621,0.00000185,0,4.06E-06,3.30E-07,3.38618301
0x3ec304188fffb265bd4ab80cc0584e477fbe8874,-26760,0,1.3,1.3,-2.36652558,1.3,0,1.09182364,0,0,0.1946091831,0.1946091831
0x03c8ff631d09f25bd0ef19c2c97a70e9540e4399,-27060,0,1,1,-0.1569372639,0.1569372639,0.8430627361,0.0724048014,0,0,0.01290560008,0.8559683362
0x6f4d57fc7d8abf27b00189d7a7eaedd00a8031ef,-25260,-4080,1.123596,1.123596,-2.184759298,1.123596,0,1.007972862,0,0,0.1796634256,0.1796634256
0x496856bc7952989a7b829181cd7c992f65149390,-25260,-4080,1.109058,1.109058,-2.184759705,1.109058,0,1.007972862,0,0,0.1796634256,0.1796634256
0xdc1a0976e2a0d2f5ff316f102591e6a24a47f247,-25260,-4080,1.292945,1.292945,-2.548886322,1.292945,0,1.175968339,0,0,0.2096073299,0.2096073299
0x03c8ff631d09f25bd0ef19c2c97a70e9540e4399,-26400,0,1,1,-1.871126109,1,0,0.8632654284,0,0,0.1538704363,0.1538704363
0x50af60ea35cd2df54c6c96632f1d2cc36925d83f,-25500,-4680,1.178782,1.178782,-2.273213646,1.178782,0,1.048782658,0,0,0.1869374585,0.1869374585
0x496856bc7952989a7b829181cd7c992f65149390,-25680,-6960,1.216546,1.216546,-2.711558998,1.216546,0,1.251019907,0,0,0.2229846958,0.2229846958
0x04d26b9ce59a55c9c75f9e6cb978914d35237648,-25680,0,1.922136,1.922136,-4.211351939,1.922136,0,1.942972701,0,0,0.34631997,0.34631997
0x2908e27bdcfebbd322638dcfda068ea0f6a32d3c,-25680,0,1.21335,1.21335,-2.681853292,1.21335,0,1.237314718,0,0,0.220541851,0.220541851
0x50af60ea35cd2df54c6c96632f1d2cc36925d83f,-26400,0,1.233959,1.233959,-2.646547493,1.233959,0,1.221026066,0,0,0.2176385238,0.2176385238
